Date Combined,Date/Time Combined,Unnamed: 0,Unnamed: 0.1,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,462,,Alabama,2020-07-07,45263.0,1007.0,46.33,46.35,2020-07-07,Success!,15769.0,451,False,False,34039.0,973.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3248,,Alabama,2020-08-30,116456.0,2067.0,40.26,42.04,2020-08-30,Success!,30606.0,837.0,False,False,76012.0,1991.0,1293186.0,26.58,2020/08/30 19:34:24America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,711,,Alabama,2020-07-13,54768.0,1096.0,45.12,45.74,2020-07-13,Success!,17703.0,483,False,False,39238.0,1056.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1249,,Alabama,2020-07-25,76314.0,1413.0,43.29,43.71,2020-07-25,Success!,22086.0,591.0,False,False,51021.0,1352.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5278,,Alabama,2020-10-05,140922.0,2417.0,36.04,40.76,2020-10-05,Success!,34345.0,948.0,False,False,95309.0,2326.0,1293186.0,26.58,2020/10/05 19:04:01America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8410,,Alabama,2020-11-30,208023.0,3246.0,30.6,36.91,2020-11-30,Success!,44819.0,1149.0,False,False,146483.0,3113.0,1293186.0,26.58,2020/11/30 19:47:03America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4002,,Alabama,2020-09-12,124823.0,2217.0,38.66,41.05,2020-09-12,Success!,31997.0,878.0,False,False,82760.0,2139.0,1293186.0,26.58,2020/09/12 22:43:20America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8236,,Alabama,2020-11-27,202473.0,3240.0,30.8,36.95,2020-11-27,Success!,43879.0,1148.0,False,False,142474.0,3107.0,1293186.0,26.58,2020/11/27 18:24:43America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2088,,Alabama,2020-08-10,99390.0,1733.0,42.48,42.97,2020-08-10,Success!,26798.0,718.0,False,False,63085.0,1671.0,1293186.0,26.58,2020/08/10 22:07:50America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5742,,Alabama,2020-10-14,147745.0,2549.0,35.09,39.97,2020-10-14,Success!,35459.0,988.0,False,False,101057.0,2472.0,1293186.0,26.58,2020/10/14 22:06:31America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,503,,Alabama,2020-07-08,46424.0,1032.0,46.01,46.18,2020-07-08,Success!,16007.0,459,False,False,34792.0,994.0,1293186.0,26.58,,,
